transaction_id,batch_id,exporter,importer,port,country,volume,created_at,shipped_at,received_at,status,previous_hash,current_hash
TX019,BATCH003,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,GERMANY,130,1/19/2018,1/21/2018,1/28/2018,RECEIVED,61b133d4763550a2d6fa87b910f34f1314ab4ea9df385973e3ae31e2e6f9d8b5,44ab873db919be337b958dcaa4c04826cf72c563ae10f36218f9f8122538bed2
TX020,BATCH003,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,GERMANY,120,1/20/2018,1/22/2018,1/29/2018,RECEIVED,44ab873db919be337b958dcaa4c04826cf72c563ae10f36218f9f8122538bed2,90d0e9c7052aaa67ea680b494fb0e2c8863a05362b0edbeafc9094b7693d67c9
TX021,BATCH003,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,GERMANY,150,1/21/2018,1/23/2018,1/30/2018,RECEIVED,90d0e9c7052aaa67ea680b494fb0e2c8863a05362b0edbeafc9094b7693d67c9,d3a2847d5a386423259d70f6b72536af3b031672214709b4542fd8c34a8cb42a
TX022,BATCH003,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,GERMANY,140,1/22/2018,1/24/2018,1/31/2018,RECEIVED,d3a2847d5a386423259d70f6b72536af3b031672214709b4542fd8c34a8cb42a,1cf64bca4cffa1e01dc30082052ea2b74be2b5e7f587785995cef733917a9929
TX023,BATCH003,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,GERMANY,130,1/23/2018,1/25/2018,02/01/2018,RECEIVED,1cf64bca4cffa1e01dc30082052ea2b74be2b5e7f587785995cef733917a9929,b8ad2d250b8932c5bd4f56c191fb3e9757dabc7209fe7001d7d37a60bc768932
TX024,BATCH003,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,GERMANY,120,1/24/2018,1/26/2018,02/02/2018,RECEIVED,b8ad2d250b8932c5bd4f56c191fb3e9757dabc7209fe7001d7d37a60bc768932,a657c7073a0c801b62302a0c225091fb9a1d8bb59101cb0ba89f66f2046866fc
TX025,BATCH003,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,GERMANY,140,1/25/2018,1/27/2018,02/03/2018,RECEIVED,a657c7073a0c801b62302a0c225091fb9a1d8bb59101cb0ba89f66f2046866fc,d021c9a7384bb60866cdfa063431836bdacfeb0e52c36bb621eb0b65f47f5f8a
TX026,BATCH004,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,NETHERLANDS,130,1/26/2018,1/28/2018,02/04/2018,RECEIVED,d021c9a7384bb60866cdfa063431836bdacfeb0e52c36bb621eb0b65f47f5f8a,82343ba25028a8789ad5dfeaee0be922be8950e2e76f8269b17ffbcade8c3716
TX027,BATCH004,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,NETHERLANDS,120,1/27/2018,1/29/2018,02/05/2018,RECEIVED,82343ba25028a8789ad5dfeaee0be922be8950e2e76f8269b17ffbcade8c3716,8b090861326a4b8c23bff2c358cc222810bbb3b8235c37e4f22d59e6b388c6fa
TX028,BATCH004,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,NETHERLANDS,140,1/28/2018,1/30/2018,02/06/2018,RECEIVED,8b090861326a4b8c23bff2c358cc222810bbb3b8235c37e4f22d59e6b388c6fa,08311e88dd45018a373adad94ed6b32c077fb1fafee3acb22245719044df6429
TX029,BATCH004,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,NETHERLANDS,110,1/29/2018,1/31/2018,02/07/2018,RECEIVED,08311e88dd45018a373adad94ed6b32c077fb1fafee3acb22245719044df6429,f0f15790dea27978abc21bd34fac8cc4c8f91a46ff20797d5875916a43616e15
TX030,BATCH004,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,NETHERLANDS,100,1/30/2018,02/01/2018,02/08/2018,RECEIVED,f0f15790dea27978abc21bd34fac8cc4c8f91a46ff20797d5875916a43616e15,f02a85727d0f4d1d81ce0d915216c1f3e948c2385d2aca363274366b1847447a
TX031,BATCH004,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,NETHERLANDS,133,1/31/2018,02/02/2018,02/09/2018,RECEIVED,f02a85727d0f4d1d81ce0d915216c1f3e948c2385d2aca363274366b1847447a,36613b39d916987cc94ba82bf42fd2ccfaad7961d43b489b4c3b7824470c6bb2
TX032,BATCH005,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,INDIA,89,02/01/2018,02/02/2018,02/08/2018,RECEIVED,36613b39d916987cc94ba82bf42fd2ccfaad7961d43b489b4c3b7824470c6bb2,b9f085052816283665e5f6f63face7a7f26672c5191d4f0e5709c6907f419794
TX033,BATCH006,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,MALAYSIA,120,02/02/2018,02/04/2018,02/10/2018,RECEIVED,b9f085052816283665e5f6f63face7a7f26672c5191d4f0e5709c6907f419794,334c4fb10ebd04e5207652d74d987e9e3c0805e24e98ef93a9e99cc0ed8560cf
TX034,BATCH006,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,MALAYSIA,80,02/03/2018,02/05/2018,02/11/2018,RECEIVED,334c4fb10ebd04e5207652d74d987e9e3c0805e24e98ef93a9e99cc0ed8560cf,5d34cc03d15cc0430b89afb37fcaeac24653abbcddec9ffc9e8797bcf6d240dd
TX035,BATCH006,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,MALAYSIA,45,02/04/2018,02/06/2018,02/12/2018,RECEIVED,5d34cc03d15cc0430b89afb37fcaeac24653abbcddec9ffc9e8797bcf6d240dd,2cbd23fe0afaa5a084ea4f2acf505142591ca14558f432dc76755172a17e5f41
TX036,BATCH007,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,GERMANY,150,02/05/2018,02/07/2018,2/14/2018,RECEIVED,2cbd23fe0afaa5a084ea4f2acf505142591ca14558f432dc76755172a17e5f41,f1fe8e9326c6a190b5835243531d0d6c2d47f7b3b52df395e85badaa9c4eec03
TX037,BATCH007,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,GERMANY,140,02/06/2018,02/08/2018,2/15/2018,RECEIVED,f1fe8e9326c6a190b5835243531d0d6c2d47f7b3b52df395e85badaa9c4eec03,1a7b930502614d98d6c9471fb8594fae138304ee8dac1b8763fe19905b10aee8
TX038,BATCH007,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,GERMANY,130,02/07/2018,02/09/2018,2/16/2018,RECEIVED,1a7b930502614d98d6c9471fb8594fae138304ee8dac1b8763fe19905b10aee8,211adff33bc6634a48f13e48e839fbd6989214a841f5acedaa4fc1bbbbf98c3c
TX039,BATCH007,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,GERMANY,120,02/08/2018,02/10/2018,2/17/2018,RECEIVED,211adff33bc6634a48f13e48e839fbd6989214a841f5acedaa4fc1bbbbf98c3c,ba2e8e9f9df3e83cf7b95032f2b4895db78d8cca8d1a3c5d8ab8e88b2f68debc
TX040,BATCH007,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,GERMANY,150,02/09/2018,02/11/2018,2/18/2018,RECEIVED,ba2e8e9f9df3e83cf7b95032f2b4895db78d8cca8d1a3c5d8ab8e88b2f68debc,ef89e51a6ba194fd22881cb0b71c9a040abd7369e72ca51246aa5f99230611f4
TX041,BATCH007,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,GERMANY,140,02/10/2018,02/12/2018,2/19/2018,RECEIVED,ef89e51a6ba194fd22881cb0b71c9a040abd7369e72ca51246aa5f99230611f4,137b9a15d8bc0eea4722c8cd6cc256008e6b94dacc489f2931e809640b7c26db
TX042,BATCH007,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,GERMANY,150,02/11/2018,2/13/2018,2/20/2018,RECEIVED,137b9a15d8bc0eea4722c8cd6cc256008e6b94dacc489f2931e809640b7c26db,dcfc4a1e6cbe52a7523e5ae3de3faaad69b91ffdf3347320b380c48931e04e7d
TX043,BATCH008,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,NETHERLANDS,34,02/12/2018,2/13/2018,2/19/2018,RECEIVED,dcfc4a1e6cbe52a7523e5ae3de3faaad69b91ffdf3347320b380c48931e04e7d,91db1a517019c3f64f87eb151db9db7b88f6d84e5bd4e508aa15534716929ada
TX044,BATCH009,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,INDIA,130,2/13/2018,2/15/2018,2/22/2018,RECEIVED,91db1a517019c3f64f87eb151db9db7b88f6d84e5bd4e508aa15534716929ada,d3022787efd5289e19c436522903bd223e9240639df2a65cad2c08006724b7a3
TX045,BATCH009,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,INDIA,100,2/14/2018,2/16/2018,2/23/2018,RECEIVED,d3022787efd5289e19c436522903bd223e9240639df2a65cad2c08006724b7a3,c7df41317dc1ee0a655c1a2c13f1b28d4eac163cc93b8be95a5256026b61c016
TX046,BATCH009,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,INDIA,80,2/15/2018,2/17/2018,2/24/2018,RECEIVED,c7df41317dc1ee0a655c1a2c13f1b28d4eac163cc93b8be95a5256026b61c016,ff76fc604388e604186a0a5a4797e68551e8e50754fb7cee416089c3a80ff1cd
TX047,BATCH010,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,MALAYSIA,27,2/16/2018,2/17/2018,2/23/2018,RECEIVED,ff76fc604388e604186a0a5a4797e68551e8e50754fb7cee416089c3a80ff1cd,c4bc117ab7140259b987e9f83efb35e82cf3e634897188f83e821354586593ba
TX048,BATCH011,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,GERMANY,110,2/17/2018,2/19/2018,2/26/2018,RECEIVED,c4bc117ab7140259b987e9f83efb35e82cf3e634897188f83e821354586593ba,551f565de6da2a32f6e97c103b3e62a5b0a9a652d3ddce18d2810f495f483ea9
TX049,BATCH011,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,GERMANY,80,2/18/2018,2/20/2018,2/27/2018,RECEIVED,551f565de6da2a32f6e97c103b3e62a5b0a9a652d3ddce18d2810f495f483ea9,06766271d3681a3250690ee57c95a77f63c46411a3f93bdd543adf6d8e49f907
TX050,BATCH012,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,NETHERLANDS,18,2/19/2018,2/20/2018,2/26/2018,RECEIVED,06766271d3681a3250690ee57c95a77f63c46411a3f93bdd543adf6d8e49f907,86a45eb83330ef7357664b8f47cb528553badb154eb893bc1a2e25267a48599c
TX051,BATCH013,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,INDIA,140,2/20/2018,2/22/2018,2/28/2018,RECEIVED,86a45eb83330ef7357664b8f47cb528553badb154eb893bc1a2e25267a48599c,03511154d3d0d02de21acccae2c6674f34331b6c5ff7f1b66859e85ed5a92cfd
TX052,BATCH013,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,INDIA,120,2/21/2018,2/23/2018,03/01/2018,RECEIVED,03511154d3d0d02de21acccae2c6674f34331b6c5ff7f1b66859e85ed5a92cfd,5a77c0cdcf96b2111029fcb7b43dbf40aa6b4c42f57312c4d68b5f445df7cfb1
TX053,BATCH013,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,INDIA,100,2/22/2018,2/24/2018,03/02/2018,RECEIVED,5a77c0cdcf96b2111029fcb7b43dbf40aa6b4c42f57312c4d68b5f445df7cfb1,787431f2ea90c9b55fb6fb470d7fe42a36c4bdc62c2973727b506559d3cf3094
TX054,BATCH013,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,INDIA,60,2/23/2018,2/25/2018,03/03/2018,RECEIVED,787431f2ea90c9b55fb6fb470d7fe42a36c4bdc62c2973727b506559d3cf3094,fcd233a5fe4fca56cc90d993601fb62a50a391197572331911d36fee1cff7882
TX055,BATCH014,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,MALAYSIA,90,2/24/2018,2/26/2018,03/04/2018,RECEIVED,fcd233a5fe4fca56cc90d993601fb62a50a391197572331911d36fee1cff7882,b218dc9f0a450cc59ef37446da5a1ddac785540c95b26eac3dd60a9fab48394c
TX056,BATCH014,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,MALAYSIA,65,2/25/2018,2/27/2018,03/05/2018,RECEIVED,b218dc9f0a450cc59ef37446da5a1ddac785540c95b26eac3dd60a9fab48394c,ff1abe92ff358a2292094e9d8700a06abfdf6b6c460d8157fe023f9de884fdbe
TX057,BATCH015,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,GERMANY,150,2/26/2018,2/28/2018,03/06/2018,RECEIVED,ff1abe92ff358a2292094e9d8700a06abfdf6b6c460d8157fe023f9de884fdbe,3f2263706e9992c40be967b5059aac933513105995ee8a99d6925e7e96af5b36
TX058,BATCH015,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,GERMANY,140,2/27/2018,03/01/2018,03/07/2018,RECEIVED,3f2263706e9992c40be967b5059aac933513105995ee8a99d6925e7e96af5b36,9a5b5e4a3c8d25c1a2155c23bff61ba3ba93b9d61f7f3abe168009e4ab9d3f0d
TX059,BATCH015,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,GERMANY,130,2/28/2018,03/02/2018,03/08/2018,RECEIVED,9a5b5e4a3c8d25c1a2155c23bff61ba3ba93b9d61f7f3abe168009e4ab9d3f0d,d813904aec041c2c4f713cb8590b0fdc40c1c76ab8c08a5f0e39001dce28e907
TX060,BATCH015,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,GERMANY,120,03/01/2018,03/03/2018,03/09/2018,RECEIVED,d813904aec041c2c4f713cb8590b0fdc40c1c76ab8c08a5f0e39001dce28e907,c071c490db3e3682b262f39fedd1058fd5f415a154bc9e210e72744970e4442b
TX061,BATCH015,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,GERMANY,150,03/02/2018,03/04/2018,03/10/2018,RECEIVED,c071c490db3e3682b262f39fedd1058fd5f415a154bc9e210e72744970e4442b,0b6e9df939272c626412b2f10b40a8e50a0d943c7b65e69de55b1ea177475a89
TX062,BATCH015,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,GERMANY,100,03/03/2018,03/05/2018,03/11/2018,RECEIVED,0b6e9df939272c626412b2f10b40a8e50a0d943c7b65e69de55b1ea177475a89,32f77149d099a6c43cf4a31873e4f44e98401f40300c5c7ef8f3a17513f3b0d3
TX063,BATCH015,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,GERMANY,80,03/04/2018,03/06/2018,03/12/2018,RECEIVED,32f77149d099a6c43cf4a31873e4f44e98401f40300c5c7ef8f3a17513f3b0d3,48c6f11bc7ba7079343d32ba65b531e09452c9ef9701b48b07edb6181972da74
TX064,BATCH016,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,NETHERLANDS,60,03/05/2018,03/06/2018,03/12/2018,RECEIVED,48c6f11bc7ba7079343d32ba65b531e09452c9ef9701b48b07edb6181972da74,3cffbec0fdd549c521c7fbee13e95f95ec06d6e887ce290f481765d19040d989
TX065,BATCH017,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,INDIA,120,03/06/2018,03/08/2018,3/14/2018,RECEIVED,3cffbec0fdd549c521c7fbee13e95f95ec06d6e887ce290f481765d19040d989,574be59ed50d389faedfe7be9d59f7c844164db39a309647d9e417b4fa565c95
TX066,BATCH017,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,INDIA,100,03/07/2018,03/09/2018,3/15/2018,RECEIVED,574be59ed50d389faedfe7be9d59f7c844164db39a309647d9e417b4fa565c95,45ff1caca526fbd61f465d9664ddf9b28ac2a0202c8395d65b0b818b3ddca54b
TX067,BATCH017,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,INDIA,80,03/08/2018,03/10/2018,3/16/2018,RECEIVED,45ff1caca526fbd61f465d9664ddf9b28ac2a0202c8395d65b0b818b3ddca54b,aa167523eac893ab4ef15dfdac2d85387694c58839aea2456801f5db266e69eb
TX068,BATCH018,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,MALAYSIA,45,03/09/2018,03/10/2018,3/16/2018,RECEIVED,aa167523eac893ab4ef15dfdac2d85387694c58839aea2456801f5db266e69eb,0cf08559c5e84a57528c656e2ff9575fb1905049ddcf753ec8d689927a604e25
TX069,BATCH019,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,GERMANY,150,03/10/2018,03/12/2018,3/18/2018,RECEIVED,0cf08559c5e84a57528c656e2ff9575fb1905049ddcf753ec8d689927a604e25,013326dad9ff4df971723e742116772f5e1c6abbfc8b6e82d6d3f1fa65c07f3b
TX070,BATCH019,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,GERMANY,140,03/11/2018,3/13/2018,3/19/2018,RECEIVED,013326dad9ff4df971723e742116772f5e1c6abbfc8b6e82d6d3f1fa65c07f3b,af85ba6e24fea1d7a10f3adbb137aaa5cd61097ca15572f5026545fcbc59eec6
TX071,BATCH019,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,GERMANY,130,03/12/2018,3/14/2018,3/20/2018,RECEIVED,af85ba6e24fea1d7a10f3adbb137aaa5cd61097ca15572f5026545fcbc59eec6,c5f974fffb391b97002dab923c05662c1a50ddb10a1a8e052063bf4abe69541e
TX072,BATCH019,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,GERMANY,100,3/13/2018,3/15/2018,3/21/2018,RECEIVED,c5f974fffb391b97002dab923c05662c1a50ddb10a1a8e052063bf4abe69541e,fb951a02984ee30ec605d8d011b92c8a35eac899ea995ac49898e5c046c62c17
TX073,BATCH020,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,NETHERLANDS,25,3/14/2018,3/15/2018,3/21/2018,RECEIVED,fb951a02984ee30ec605d8d011b92c8a35eac899ea995ac49898e5c046c62c17,b9cde7731d5d9451d357cab00984015ba9872c546b51ef5696375e6dc7824021
TX074,BATCH021,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,INDIA,140,3/15/2018,3/17/2018,3/23/2018,RECEIVED,b9cde7731d5d9451d357cab00984015ba9872c546b51ef5696375e6dc7824021,e364d74c561294352a3ee344fec760e53df7b605898277b4fde2de9d240d0b98
TX075,BATCH021,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,INDIA,120,3/16/2018,3/18/2018,3/24/2018,RECEIVED,e364d74c561294352a3ee344fec760e53df7b605898277b4fde2de9d240d0b98,8e7e22cdf1b704e82c8360a24bce1d515e68ad1a717ed600662e24d926cdfc5f
TX076,BATCH021,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,INDIA,100,3/17/2018,3/19/2018,3/25/2018,RECEIVED,8e7e22cdf1b704e82c8360a24bce1d515e68ad1a717ed600662e24d926cdfc5f,24d54854ba4b3ac0b0c90d8c0912d2871f6d01cc84873e87cae5025723375edc
TX077,BATCH021,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,INDIA,50,3/18/2018,3/20/2018,3/26/2018,RECEIVED,24d54854ba4b3ac0b0c90d8c0912d2871f6d01cc84873e87cae5025723375edc,acd455449cdbe30d5efff19c3fa84382e7135cff3e89a39a6d18022d457e9f66
TX078,BATCH022,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,MALAYSIA,70,3/19/2018,3/20/2018,3/26/2018,RECEIVED,acd455449cdbe30d5efff19c3fa84382e7135cff3e89a39a6d18022d457e9f66,49e2c2ccb694066cc290d83a13c454045dcab8c76d09c4e8f7f91bbbdef6e948
TX079,BATCH023,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,GERMANY,130,3/20/2018,3/22/2018,3/28/2018,RECEIVED,49e2c2ccb694066cc290d83a13c454045dcab8c76d09c4e8f7f91bbbdef6e948,32ad83b607106f808d2489cdda1ef5681b0df7a4e5b4188f8426b85c734e1ee3
TX080,BATCH023,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,GERMANY,100,3/21/2018,3/23/2018,3/29/2018,RECEIVED,32ad83b607106f808d2489cdda1ef5681b0df7a4e5b4188f8426b85c734e1ee3,241a53629c40f595311750c0bb0f215b9ec724ca1a651e87d06c2b0857577446
TX081,BATCH023,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,GERMANY,70,3/22/2018,3/24/2018,3/30/2018,RECEIVED,241a53629c40f595311750c0bb0f215b9ec724ca1a651e87d06c2b0857577446,d90affe7f9c4c361c7681b6583596768cfae30248fe9d8ac3b07ba123bbfdb73
TX082,BATCH024,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,NETHERLANDS,40,3/23/2018,3/24/2018,3/30/2018,RECEIVED,d90affe7f9c4c361c7681b6583596768cfae30248fe9d8ac3b07ba123bbfdb73,ff231022191311ccd2e1605e93bcf45d99de304c2143fd7b4c2bcb45debf16eb
