transaction_id,exporter,importer,port,country,volume,created_at,previous_hash,current_hash
TX012,KARYAINDAH ALAM SEJAHTERA,UNKNOWN,GRESIK,MALAYSIA,77.55873499,1/18/2020,fa132d476215a543580d0044981ccffc9a258f905781bac846723b3a8f824aed,8cc945e3f3552bb4ce40aa79d98c583b5f7c72b62b7b601fd9a9fe73803b301a
TX013,KARYAINDAH ALAM SEJAHTERA,UNKNOWN,GRESIK,NETHERLANDS,565.0707835,1/20/2020,8cc945e3f3552bb4ce40aa79d98c583b5f7c72b62b7b601fd9a9fe73803b301a,e72861357f5c7760c5df4c2df548f762b485c3e2d3f102ef0b0ab17ec3453718
TX014,KARYAINDAH ALAM SEJAHTERA,UNKNOWN,TANJUNG PERAK,SRI LANKA,6.941368602,1/22/2020,e72861357f5c7760c5df4c2df548f762b485c3e2d3f102ef0b0ab17ec3453718,070db2d06440c1e993c7b1636ad9a65f1be0e7eb1ad2bdeb01364eda47a901f8
TX015,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,INDIA,67.58562316,1/23/2020,070db2d06440c1e993c7b1636ad9a65f1be0e7eb1ad2bdeb01364eda47a901f8,73132c7919eeb3432ed21b60cd7eee2f97e1bace54b2cac1b0f43eb95cbc5d65
TX016,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,MALAYSIA,22.907172,1/25/2020,73132c7919eeb3432ed21b60cd7eee2f97e1bace54b2cac1b0f43eb95cbc5d65,2111680ee2cdc9f645d07dcdf8b5ff56dfb292eb5e8f383b6b71a3bb83d227ec
TX017,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,NETHERLANDS,26.50416595,1/26/2020,2111680ee2cdc9f645d07dcdf8b5ff56dfb292eb5e8f383b6b71a3bb83d227ec,cfdd7f6ff05394ef7e2e291f9c7d55fbdea77bef257a1e177046ff6bc4ecaaa9
TX018,KARYAINDAH ALAM SEJAHTERA,UNKNOWN,GRESIK,INDIA,56.03737943,1/28/2020,cfdd7f6ff05394ef7e2e291f9c7d55fbdea77bef257a1e177046ff6bc4ecaaa9,4edcd6916f20489bae58cff869b88ed760d2d6ba7997a41cc12b03849af1fdeb
TX019,KARYAINDAH ALAM SEJAHTERA,UNKNOWN,GRESIK,MALAYSIA,13.25208297,1/30/2020,4edcd6916f20489bae58cff869b88ed760d2d6ba7997a41cc12b03849af1fdeb,a2c464d579d4cedc2d818c20b68b51c6a92b1d0325f0bf8e5afb14fa3c91b5fc
TX020,KARYAINDAH ALAM SEJAHTERA,UNKNOWN,GRESIK,NETHERLANDS,96.55089023,2/1/2020,a2c464d579d4cedc2d818c20b68b51c6a92b1d0325f0bf8e5afb14fa3c91b5fc,8d8030fd75403f9f6c37b3ba45a096a77b8b169a5f348d2d912a1e59dc22e1e5
TX021,KARYAINDAH ALAM SEJAHTERA,UNKNOWN,TANJUNG PERAK,SRI LANKA,1.177228891,2/2/2020,8d8030fd75403f9f6c37b3ba45a096a77b8b169a5f348d2d912a1e59dc22e1e5,adaa71fe619fa47cf13ac9d7f3d8b6edd9350ee1ae2794d2ed5924b0ca05eae2
TX022,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,INDIA,10.7417059,2/3/2020,adaa71fe619fa47cf13ac9d7f3d8b6edd9350ee1ae2794d2ed5924b0ca05eae2,88a33b89dc66a62f4d8931033f0a8ee37acf772821975410d7a7a231afb92b27
TX023,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,MALAYSIA,3.640746257,2/4/2020,88a33b89dc66a62f4d8931033f0a8ee37acf772821975410d7a7a231afb92b27,01f04c181017e0644e2f4c58ec2cf62eb6805d1394e0e8b29b622aa367e091ed
TX024,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,NETHERLANDS,4.212433686,2/6/2020,01f04c181017e0644e2f4c58ec2cf62eb6805d1394e0e8b29b622aa367e091ed,4ba7ab22ab6ff46542d70f6660367c90b092787d65e8ed9a7fbf5d5bc777e17b
TX025,KARYAINDAH ALAM SEJAHTERA,UNKNOWN,GRESIK,INDIA,8.906288365,2/8/2020,4ba7ab22ab6ff46542d70f6660367c90b092787d65e8ed9a7fbf5d5bc777e17b,63e52c94a85116a2f29ac9510efe2a025562061a7d668678613e7a847c1a7c7d
TX026,KARYAINDAH ALAM SEJAHTERA,UNKNOWN,GRESIK,MALAYSIA,2.106216843,2/9/2020,63e52c94a85116a2f29ac9510efe2a025562061a7d668678613e7a847c1a7c7d,17ea8ef19c7e941bc66f1a40e9922727fddb2f01b002e68c6192794da89d9466
TX027,KARYAINDAH ALAM SEJAHTERA,UNKNOWN,GRESIK,NETHERLANDS,15.34529414,2/11/2020,17ea8ef19c7e941bc66f1a40e9922727fddb2f01b002e68c6192794da89d9466,6c269607bd9e8655cad97f9a57b74cc7b85f12bfd091c0aea14dbb8eb478140c
TX028,KARYAINDAH ALAM SEJAHTERA,UNKNOWN,TANJUNG PERAK,SRI LANKA,0.188502655,2/13/2020,6c269607bd9e8655cad97f9a57b74cc7b85f12bfd091c0aea14dbb8eb478140c,8ce1d252d789f33e0bce6d4e7670f382468d6c293711518ace29658548ad0e67
TX029,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,INDIA,15.18470645,2/15/2020,8ce1d252d789f33e0bce6d4e7670f382468d6c293711518ace29658548ad0e67,fd09fe01df990dbacb1cfe2e2b1d1939c3dd4ed2a0f0162e8c58855191d1feb9
TX030,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,MALAYSIA,5.146637201,2/17/2020,fd09fe01df990dbacb1cfe2e2b1d1939c3dd4ed2a0f0162e8c58855191d1feb9,7953d70fdc4b9d24365dba0914c21542910077ef3e0e4c395bdb251926a1e6fc
TX031,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,NETHERLANDS,5.954786844,2/18/2020,7953d70fdc4b9d24365dba0914c21542910077ef3e0e4c395bdb251926a1e6fc,f7e45653557d2458beb2507d1e48a4145e75e0ebaf4489046b27b0d101eda73d
TX032,KARYAINDAH ALAM SEJAHTERA,UNKNOWN,GRESIK,INDIA,12.59012076,2/20/2020,f7e45653557d2458beb2507d1e48a4145e75e0ebaf4489046b27b0d101eda73d,a9b44f798e90ddeb5663b097895bb5e59627f41a87fba84f0d0d3a4356c35df6
TX033,KARYAINDAH ALAM SEJAHTERA,UNKNOWN,GRESIK,MALAYSIA,2.977393422,2/22/2020,a9b44f798e90ddeb5663b097895bb5e59627f41a87fba84f0d0d3a4356c35df6,c8e3cbc8c69ee6120cbb9014564f42b02d9c91c986a0e9a4ca611ec1f27762f5
TX034,KARYAINDAH ALAM SEJAHTERA,UNKNOWN,GRESIK,NETHERLANDS,21.69243779,2/24/2020,c8e3cbc8c69ee6120cbb9014564f42b02d9c91c986a0e9a4ca611ec1f27762f5,3045f6b2f5308090c2d61529258961061392cb7fe9da3d60669ceecf9f190465
TX035,KARYAINDAH ALAM SEJAHTERA,UNKNOWN,TANJUNG PERAK,SRI LANKA,0.2679226,2/26/2020,3045f6b2f5308090c2d61529258961061392cb7fe9da3d60669ceecf9f190465,0b8191fe7157f1d24053834bb13fd243c1671d4ea46b5cedb5f7132642b6c274
TX036,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,INDIA,658.1799968,2/27/2020,0b8191fe7157f1d24053834bb13fd243c1671d4ea46b5cedb5f7132642b6c274,732b162af8933e3aaca9675a13a807b85d07c7072ab1fd7c7ed9f09954fbaec4
TX037,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,MALAYSIA,223.0806152,2/29/2020,732b162af8933e3aaca9675a13a807b85d07c7072ab1fd7c7ed9f09954fbaec4,c9bd5741c2cbff44a894efa36315bc579520468be38c8986761ac65129433798
TX038,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,NETHERLANDS,258.1098027,3/1/2020,c9bd5741c2cbff44a894efa36315bc579520468be38c8986761ac65129433798,fa68e13dcc23dc819cdc9bd2103d94a50af06a01ac8282bf270e5dfe180fb65d
TX039,KARYAINDAH ALAM SEJAHTERA,UNKNOWN,GRESIK,INDIA,545.7178685,3/2/2020,fa68e13dcc23dc819cdc9bd2103d94a50af06a01ac8282bf270e5dfe180fb65d,e9cc34d29dc110c902996639e550570f011e4fb306fd810b23152166700687a1
TX040,KARYAINDAH ALAM SEJAHTERA,UNKNOWN,GRESIK,MALAYSIA,129.0549013,3/4/2020,e9cc34d29dc110c902996639e550570f011e4fb306fd810b23152166700687a1,d118aa27e894d7e3f1efce353bbddb47d2a6ff34756cc26adffef7bbec242e89
TX041,KARYAINDAH ALAM SEJAHTERA,UNKNOWN,GRESIK,NETHERLANDS,940.2571383,3/6/2020,d118aa27e894d7e3f1efce353bbddb47d2a6ff34756cc26adffef7bbec242e89,a79d7582b3db3ad7beadeed5bb9c5bd6a649aee44e03a2f28daa87c0b82c6f89
TX042,KARYAINDAH ALAM SEJAHTERA,UNKNOWN,TANJUNG PERAK,SRI LANKA,11.61422286,3/7/2020,a79d7582b3db3ad7beadeed5bb9c5bd6a649aee44e03a2f28daa87c0b82c6f89,6b1a1033682b3d7b9f17e9cdc9b4f2f194b1a94821b59bba8e77717a97e0ef98
TX043,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,INDIA,532.5096868,3/8/2020,6b1a1033682b3d7b9f17e9cdc9b4f2f194b1a94821b59bba8e77717a97e0ef98,669b7ec1f7c30788093ead244a7a2ed08f962e215a014d33506eded269b13f2c
TX044,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,MALAYSIA,180.4864765,3/10/2020,669b7ec1f7c30788093ead244a7a2ed08f962e215a014d33506eded269b13f2c,98e663c828ac5277f49116ed996573790c56fe0f8ab076b3577d60e90204bfa3
TX045,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,NETHERLANDS,208.8273282,3/11/2020,98e663c828ac5277f49116ed996573790c56fe0f8ab076b3577d60e90204bfa3,7a8556cf6d4dbc5bcccdc3e6e941dd89c92b72bf5887635381ff205ba7bcc435
TX046,KARYAINDAH ALAM SEJAHTERA,UNKNOWN,GRESIK,INDIA,441.5206367,3/13/2020,7a8556cf6d4dbc5bcccdc3e6e941dd89c92b72bf5887635381ff205ba7bcc435,f4a120f284c9d418cd66d07755f272879cb26375804023b3d069262f1617e94d
TX047,KARYAINDAH ALAM SEJAHTERA,UNKNOWN,GRESIK,MALAYSIA,104.4136641,3/14/2020,f4a120f284c9d418cd66d07755f272879cb26375804023b3d069262f1617e94d,fe0389553ba374b14e444c6e018be676dd2d1af14f0170adb6361f5267463e92
TX048,KARYAINDAH ALAM SEJAHTERA,UNKNOWN,GRESIK,NETHERLANDS,760.728124,3/16/2020,fe0389553ba374b14e444c6e018be676dd2d1af14f0170adb6361f5267463e92,e9e114a08dc66369a25c09062249c38bf4748f7cdc42cafced7f5da8fb705576
TX049,KARYAINDAH ALAM SEJAHTERA,UNKNOWN,TANJUNG PERAK,SRI LANKA,9.396203626,3/18/2020,e9e114a08dc66369a25c09062249c38bf4748f7cdc42cafced7f5da8fb705576,b17e6cc00ce0518a31bb698f3725328950b3eb1e0f0700e2ff1fe7468b58167f
TX050,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,INDIA,399.6273293,3/20/2020,b17e6cc00ce0518a31bb698f3725328950b3eb1e0f0700e2ff1fe7468b58167f,111c6ac4e2c4fbeffa788c0fa0e075226f9352df81296c4e2b2df0573b33c4e9
TX051,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,MALAYSIA,135.4479183,3/22/2020,111c6ac4e2c4fbeffa788c0fa0e075226f9352df81296c4e2b2df0573b33c4e9,a67653d225a716ac21ac3ef549d81a6b3be93aa1dadca3915c4aadba07d4df28
TX052,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,NETHERLANDS,156.7165997,3/23/2020,a67653d225a716ac21ac3ef549d81a6b3be93aa1dadca3915c4aadba07d4df28,21b398d27d2a4fd3904d4150d206a2f46b2df1bba38c938f1ca8e97e00382268
TX053,KARYAINDAH ALAM SEJAHTERA,UNKNOWN,GRESIK,INDIA,331.343668,3/24/2020,21b398d27d2a4fd3904d4150d206a2f46b2df1bba38c938f1ca8e97e00382268,577d4f0c1cde92f76f25091749d10b8bfc6b6a46219bb1c7fc6a9c55b2f46407
TX054,KARYAINDAH ALAM SEJAHTERA,UNKNOWN,GRESIK,MALAYSIA,78.35829987,3/25/2020,577d4f0c1cde92f76f25091749d10b8bfc6b6a46219bb1c7fc6a9c55b2f46407,529f30148d19a4fc174befe8c2d4cf6b7a41af2b8898b98786106b2d0714389d
TX055,KARYAINDAH ALAM SEJAHTERA,UNKNOWN,GRESIK,NETHERLANDS,570.8961847,3/26/2020,529f30148d19a4fc174befe8c2d4cf6b7a41af2b8898b98786106b2d0714389d,82870c4716acac894d18a4c7e5d867b9073c31262c771bbf03b28f1a3a3359e4
TX056,KARYAINDAH ALAM SEJAHTERA,UNKNOWN,TANJUNG PERAK,SRI LANKA,7.05149,3/28/2020,82870c4716acac894d18a4c7e5d867b9073c31262c771bbf03b28f1a3a3359e4,27bec347638fe8321fb1b8872ccf898c342c4a358f69b481f92ea05d028f86d3
TX057,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,INDIA,228.2786208,3/29/2020,27bec347638fe8321fb1b8872ccf898c342c4a358f69b481f92ea05d028f86d3,9f2b6ca3d0d1c92005e1850ca778a20d8783d4b663a611c874166b7f7d092112
TX058,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,MALAYSIA,77.37174542,3/30/2020,9f2b6ca3d0d1c92005e1850ca778a20d8783d4b663a611c874166b7f7d092112,b53141eafe677baa90e55b29cb354560710a70244dba3947badcf2e84969d4ea
TX059,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,NETHERLANDS,89.52102775,4/1/2020,b53141eafe677baa90e55b29cb354560710a70244dba3947badcf2e84969d4ea,b4afcebf2503f77338297a9955568fdc05992d4bed7308d7b82fcc2acbc9baab
TX060,KARYAINDAH ALAM SEJAHTERA,UNKNOWN,GRESIK,INDIA,189.2730301,4/2/2020,b4afcebf2503f77338297a9955568fdc05992d4bed7308d7b82fcc2acbc9baab,29a7f563e6558e81c070b2b6c9339e59fb5f16de81290f7426a206d47d96c04b
TX061,KARYAINDAH ALAM SEJAHTERA,UNKNOWN,GRESIK,MALAYSIA,44.76051388,4/4/2020,29a7f563e6558e81c070b2b6c9339e59fb5f16de81290f7426a206d47d96c04b,9347698e9ab4631611180ccbfd8a125a7ed0d888d3cb30750d996c46fe2b496f
TX062,KARYAINDAH ALAM SEJAHTERA,UNKNOWN,GRESIK,NETHERLANDS,326.1123154,4/6/2020,9347698e9ab4631611180ccbfd8a125a7ed0d888d3cb30750d996c46fe2b496f,2f36384f69f67f6b9e379c7ae4a4a88ef6c415b79aaa1822182762d20db1dfae
TX063,KARYAINDAH ALAM SEJAHTERA,UNKNOWN,TANJUNG PERAK,SRI LANKA,4.028131185,4/8/2020,2f36384f69f67f6b9e379c7ae4a4a88ef6c415b79aaa1822182762d20db1dfae,1fd969e194819e11cc2a62804a5652bdedbcbf2a47370779923e2b7190d780bb
TX064,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,INDIA,530.4153333,4/10/2020,1fd969e194819e11cc2a62804a5652bdedbcbf2a47370779923e2b7190d780bb,57313f26539496d2341bb793e11f0a3adc2cb31eb06c99b0b9e9031d8c7c3b90
TX065,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,MALAYSIA,179.7766256,4/12/2020,57313f26539496d2341bb793e11f0a3adc2cb31eb06c99b0b9e9031d8c7c3b90,cb7b20a0a46bf81b8d9962c8eeeaf75c2fdac66a112c22d0dfa6585bf730d8d6
TX066,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,NETHERLANDS,208.006013,4/13/2020,cb7b20a0a46bf81b8d9962c8eeeaf75c2fdac66a112c22d0dfa6585bf730d8d6,a320be0980b61fab7497c7a2fbb35632cf6e03ab0f0d92bdd7fdb16a95560d03
TX067,KARYAINDAH ALAM SEJAHTERA,UNKNOWN,GRESIK,INDIA,439.7841419,4/14/2020,a320be0980b61fab7497c7a2fbb35632cf6e03ab0f0d92bdd7fdb16a95560d03,a54bd9cf3a1e2b2394ccfc298a2af18eae7bbea725480ebe8770366879790888
TX068,KARYAINDAH ALAM SEJAHTERA,UNKNOWN,GRESIK,MALAYSIA,104.0030065,4/16/2020,a54bd9cf3a1e2b2394ccfc298a2af18eae7bbea725480ebe8770366879790888,3b8bf5e4368592b9d01cafdb7026c1b8b3f1cc5c4e7963f7144b5307a4344235
TX069,KARYAINDAH ALAM SEJAHTERA,UNKNOWN,GRESIK,NETHERLANDS,757.7361904,4/18/2020,3b8bf5e4368592b9d01cafdb7026c1b8b3f1cc5c4e7963f7144b5307a4344235,0d2a31ade88e1824a226164b436f5e0a5523c91398053c9e92dbaf3084765415
TX070,KARYAINDAH ALAM SEJAHTERA,UNKNOWN,TANJUNG PERAK,SRI LANKA,9.359479697,4/19/2020,0d2a31ade88e1824a226164b436f5e0a5523c91398053c9e92dbaf3084765415,ef646b77f21846c43041610cf4b33cde4de05fa15fb63ae420f66b3463e8d601
TX071,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,INDIA,502.3567847,4/20/2020,ef646b77f21846c43041610cf4b33cde4de05fa15fb63ae420f66b3463e8d601,830d4b960b234788294ea12c1a6e771196ca58284896ba756d9b75c889cc52c2
TX072,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,MALAYSIA,170.2665853,4/21/2020,830d4b960b234788294ea12c1a6e771196ca58284896ba756d9b75c889cc52c2,66523747a8e071cc1fe54c835ad724a644076e07ac6b9a93e6ee0c790871dd7b
TX073,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,NETHERLANDS,197.0026607,4/23/2020,66523747a8e071cc1fe54c835ad724a644076e07ac6b9a93e6ee0c790871dd7b,8c8a628c97f2169f3b6fd649f9591f12900d92f856af37a24f7f7c6a46372171
TX074,KARYAINDAH ALAM SEJAHTERA,UNKNOWN,GRESIK,INDIA,416.5199112,4/25/2020,8c8a628c97f2169f3b6fd649f9591f12900d92f856af37a24f7f7c6a46372171,5976d70eeaa3fdf9801609aa7e52fb271f8899d117f42d1406095698d399e1ac
TX075,KARYAINDAH ALAM SEJAHTERA,UNKNOWN,GRESIK,MALAYSIA,98.50133034,4/27/2020,5976d70eeaa3fdf9801609aa7e52fb271f8899d117f42d1406095698d399e1ac,fd31c0229a293667946a9c2af055945f1b581be592df1350a5983c9b77febdb1
TX076,KARYAINDAH ALAM SEJAHTERA,UNKNOWN,GRESIK,NETHERLANDS,717.6525496,4/28/2020,fd31c0229a293667946a9c2af055945f1b581be592df1350a5983c9b77febdb1,ad0400559904033160be6a03711844dd0dd7de45fc32892a84625759eb5df5eb
TX077,KARYAINDAH ALAM SEJAHTERA,UNKNOWN,TANJUNG PERAK,SRI LANKA,8.797196175,4/29/2020,ad0400559904033160be6a03711844dd0dd7de45fc32892a84625759eb5df5eb,9da5b1eedfcf077a24f9ba8ae9e3d407170e29ac61578d0801d98b3bcf70f3fa
TX078,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,INDIA,399.0290197,4/30/2020,9da5b1eedfcf077a24f9ba8ae9e3d407170e29ac61578d0801d98b3bcf70f3fa,50cbdf70ecc6eee4d4282b879b2b5ab8f3ceb0f7dd028537a9ff0c66bc50b622
TX079,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,MALAYSIA,135.2451299,5/1/2020,50cbdf70ecc6eee4d4282b879b2b5ab8f3ceb0f7dd028537a9ff0c66bc50b622,841ce833ad0bdc2879648aff64ecef8002228dcc93d08175d75b9e8189aaba17
TX080,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,NETHERLANDS,156.4819685,5/2/2020,841ce833ad0bdc2879648aff64ecef8002228dcc93d08175d75b9e8189aaba17,0dc82a8272aa609258c5bbce372406563addea57f60c5fc6a0f5f54a5e5e9b12
TX081,KARYAINDAH ALAM SEJAHTERA,UNKNOWN,GRESIK,INDIA,330.8475905,5/4/2020,0dc82a8272aa609258c5bbce372406563addea57f60c5fc6a0f5f54a5e5e9b12,3d8cec1af7b1977b71c0f3d63e765402bd650b74330702c13acfbc05805d0506
TX082,KARYAINDAH ALAM SEJAHTERA,UNKNOWN,GRESIK,MALAYSIA,78.24098425,5/5/2020,3d8cec1af7b1977b71c0f3d63e765402bd650b74330702c13acfbc05805d0506,afad7fb3425ab262c5b791ae255b78354afbdf31adbf32856861fc06ede2faa3
TX083,KARYAINDAH ALAM SEJAHTERA,UNKNOWN,GRESIK,NETHERLANDS,570.0414567,5/7/2020,afad7fb3425ab262c5b791ae255b78354afbdf31adbf32856861fc06ede2faa3,a5cbc08e8c3577757693c54b6cde1f86e336cef49834e4346fb401c2aa17d0c4
TX084,KARYAINDAH ALAM SEJAHTERA,UNKNOWN,TANJUNG PERAK,SRI LANKA,7.040954295,5/9/2020,a5cbc08e8c3577757693c54b6cde1f86e336cef49834e4346fb401c2aa17d0c4,8436d3540a4d599ee76142e8e0073e101fcf30d12973c46ec0635c32608280d9
TX085,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,INDIA,43.49521687,5/10/2020,8436d3540a4d599ee76142e8e0073e101fcf30d12973c46ec0635c32608280d9,7d45b208e6aaea1482e0ad72e5de618aee2878e836756f42652d98bd3beb804f
TX086,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,MALAYSIA,14.74207631,5/11/2020,7d45b208e6aaea1482e0ad72e5de618aee2878e836756f42652d98bd3beb804f,0607ccfa2c189708823795d12671496fde38bce8af901b64f5cf8bbc21fc2307
TX087,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,NETHERLANDS,17.05694779,5/12/2020,0607ccfa2c189708823795d12671496fde38bce8af901b64f5cf8bbc21fc2307,8129064423fb515061a639241925191b56c3ca7f834da9b189e52621bbca71f2
TX088,KARYAINDAH ALAM SEJAHTERA,UNKNOWN,GRESIK,INDIA,36.06326104,5/13/2020,8129064423fb515061a639241925191b56c3ca7f834da9b189e52621bbca71f2,a2ec8c12f13a4432f0fcd890cc3f8850bc7777178a6e723047fc7b3584914b7a
TX089,KARYAINDAH ALAM SEJAHTERA,UNKNOWN,GRESIK,MALAYSIA,8.528473896,5/14/2020,a2ec8c12f13a4432f0fcd890cc3f8850bc7777178a6e723047fc7b3584914b7a,014edb540c1458865c417451ee425c6e06b30615a28e26df9684920bd5e40b6f
TX090,KARYAINDAH ALAM SEJAHTERA,UNKNOWN,GRESIK,NETHERLANDS,62.1360241,5/15/2020,014edb540c1458865c417451ee425c6e06b30615a28e26df9684920bd5e40b6f,fdeb0ea1ace8a1f8ef29b613797ad6e573228bb02ba20d7e9ef2d92974f281b8
TX091,KARYAINDAH ALAM SEJAHTERA,UNKNOWN,TANJUNG PERAK,SRI LANKA,0.767442653,5/16/2020,fdeb0ea1ace8a1f8ef29b613797ad6e573228bb02ba20d7e9ef2d92974f281b8,63ebb42cf53de4c5cfcce6ebd11801b0042f096248e61bebe87d0c354696106d
TX092,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,INDIA,169.2595551,5/18/2020,63ebb42cf53de4c5cfcce6ebd11801b0042f096248e61bebe87d0c354696106d,f5b370a87b57047333ee54f7e13aa51e306097d99f590aabe4ae5d7c13ee23c9
TX093,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,MALAYSIA,57.36808451,5/19/2020,f5b370a87b57047333ee54f7e13aa51e306097d99f590aabe4ae5d7c13ee23c9,f1abfaf33808b0912f86617e511aafd59c92d6d13fe68b342203dd381554a4f3
TX094,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,NETHERLANDS,66.37629613,5/20/2020,f1abfaf33808b0912f86617e511aafd59c92d6d13fe68b342203dd381554a4f3,2d1a7aadc0ccca2fb9933d02b075ad9976a89c6f12a4727ff78b8b295596198a
TX095,KARYAINDAH ALAM SEJAHTERA,UNKNOWN,GRESIK,INDIA,140.3384547,5/21/2020,2d1a7aadc0ccca2fb9933d02b075ad9976a89c6f12a4727ff78b8b295596198a,6f0b54e56a80b2251e872a1f7a994984d3dcc99a3e78673af75b852d9d4d0732
