transaction_id,exporter,importer,port,country,volume,created_at,previous_hash,current_hash
TX041,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,GERMANY,25.82491228,3/2/2019,fd6f86daf3948ff80a6688452da727fa89ed67de53c1dd2aeb3a3f6bc3f6b40d,ef3ab3b8478f6d4cdc561071d7dbfee3d651b0228e78326186bbb8e4695a58c3
TX042,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,INDIA,717.9325614,3/4/2019,ef3ab3b8478f6d4cdc561071d7dbfee3d651b0228e78326186bbb8e4695a58c3,fdc1f1bb2b3fb8b592f0e3a29af798cdef9d135206b9118b48debb1a20e38942
TX043,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,MALAYSIA,43.04152047,3/6/2019,fdc1f1bb2b3fb8b592f0e3a29af798cdef9d135206b9118b48debb1a20e38942,a6c484de0621ea5f626d913ed27a7cbd39c449c134c9ad8d8442ea9ccde20f84
TX044,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,NETHERLANDS,677.4735322,3/7/2019,a6c484de0621ea5f626d913ed27a7cbd39c449c134c9ad8d8442ea9ccde20f84,066d54b6800200a6c8102df3e9cf5809ec04e0235cf99b77e1f3ba20a8f72caf
TX045,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,UNITED STATES,7.747473684,3/8/2019,066d54b6800200a6c8102df3e9cf5809ec04e0235cf99b77e1f3ba20a8f72caf,5895464f68d178ce8672392a016ffcc84c6d06cf90f01814bf5ccf6530350cc4
TX046,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,GERMANY,22.86208796,3/9/2019,5895464f68d178ce8672392a016ffcc84c6d06cf90f01814bf5ccf6530350cc4,2a0fca42b1a6cc53ef82f41a73ed0b6cd9269441828d8e8a8f86685949cb087d
TX047,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,INDIA,635.5660453,3/10/2019,2a0fca42b1a6cc53ef82f41a73ed0b6cd9269441828d8e8a8f86685949cb087d,9477e36a5958038ee6406d5a17b22d57ecf717f68cbadf85bfe1fbb15b4a759d
TX048,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,MALAYSIA,38.10347993,3/12/2019,9477e36a5958038ee6406d5a17b22d57ecf717f68cbadf85bfe1fbb15b4a759d,51a08ab97586d72c057f3622fa0c10b839a14d976d437f026ec015bc36dcd8d2
TX049,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,NETHERLANDS,599.7487741,3/14/2019,51a08ab97586d72c057f3622fa0c10b839a14d976d437f026ec015bc36dcd8d2,05a25a977f462bba49fe9c086889335b93cae547e99abdb73ab1e435cdd399e5
TX050,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,UNITED STATES,6.858626388,3/16/2019,05a25a977f462bba49fe9c086889335b93cae547e99abdb73ab1e435cdd399e5,72a8b87f51074967fe146bf0f9b137509a5071fcf30cadf035cce7f9bbe4acb9
TX051,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,GERMANY,34.9074383,3/17/2019,72a8b87f51074967fe146bf0f9b137509a5071fcf30cadf035cce7f9bbe4acb9,cf22280117e47e78c2ec653562db29be3e21ff3a8aabb1978f3555faa4b8ef21
TX052,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,INDIA,970.4267847,3/19/2019,cf22280117e47e78c2ec653562db29be3e21ff3a8aabb1978f3555faa4b8ef21,b9b7014a8f6dee74b1ab66b3b67e547c6ab52f77fe47294475efe52a07e157d5
TX053,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,MALAYSIA,58.17906383,3/21/2019,b9b7014a8f6dee74b1ab66b3b67e547c6ab52f77fe47294475efe52a07e157d5,6be31d9000beb5abb867e4280d148363e5a4de00450cb21b53ff43323d32b9f7
TX054,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,NETHERLANDS,915.7384647,3/22/2019,6be31d9000beb5abb867e4280d148363e5a4de00450cb21b53ff43323d32b9f7,b8d16d6bdc1a4459fd6f5c6f71e0438309b6f2c75859d8e296844af2a8d3acc3
TX055,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,UNITED STATES,10.47223149,3/24/2019,b8d16d6bdc1a4459fd6f5c6f71e0438309b6f2c75859d8e296844af2a8d3acc3,fac60b585316cd2b89ea1ebc31230584eebb4dfb33d198a9d5944da15a90f0bb
TX056,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,GERMANY,26.15473684,3/25/2019,fac60b585316cd2b89ea1ebc31230584eebb4dfb33d198a9d5944da15a90f0bb,a508b4adb4f02d8b580e2b3658e3a600013d5f58ebfa033b369beca83e337c55
TX057,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,INDIA,727.1016842,3/26/2019,a508b4adb4f02d8b580e2b3658e3a600013d5f58ebfa033b369beca83e337c55,36cb8e7d510ff87486f8b536a94024eb423312c0d14ad8ff4d3c2fe35ec1374d
TX058,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,MALAYSIA,43.59122807,3/28/2019,36cb8e7d510ff87486f8b536a94024eb423312c0d14ad8ff4d3c2fe35ec1374d,d9adee9f5ab5f71665efdb1c173c5985b08871e9ee00816de4789b492cad4988
TX059,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,NETHERLANDS,686.1259298,3/30/2019,d9adee9f5ab5f71665efdb1c173c5985b08871e9ee00816de4789b492cad4988,e9c2a7119b896f80c71dc20a16e0f90396ad8c5c78f65e1476cd96459c6b4adf
TX060,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,UNITED STATES,7.846421053,3/31/2019,e9c2a7119b896f80c71dc20a16e0f90396ad8c5c78f65e1476cd96459c6b4adf,a9cd847248452db9bf5e7ef483307620895705360bd88aadd34d2242222ab8f8
TX061,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,GERMANY,31.99205414,4/2/2019,a9cd847248452db9bf5e7ef483307620895705360bd88aadd34d2242222ab8f8,94630bcba20f51970cad6119d83188ef153e859d7a53d5f330bdb151ef9ecdf0
TX062,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,INDIA,889.3791052,4/3/2019,94630bcba20f51970cad6119d83188ef153e859d7a53d5f330bdb151ef9ecdf0,21bc42ee5d4273f7dfcc826e5a920a0d3d47324ccb65e66fc63a9ad21c85f19e
TX063,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,MALAYSIA,53.32009024,4/5/2019,21bc42ee5d4273f7dfcc826e5a920a0d3d47324ccb65e66fc63a9ad21c85f19e,7e25722966e85050bff76909318531d40e886d86095962818cb6c29d2e30fcba
TX064,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,NETHERLANDS,839.2582204,4/7/2019,7e25722966e85050bff76909318531d40e886d86095962818cb6c29d2e30fcba,8445e644c94fd0fc46392739f2281c3cc47dcc451455c10f47995eb19247fb04
TX065,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,UNITED STATES,9.597616243,4/9/2019,8445e644c94fd0fc46392739f2281c3cc47dcc451455c10f47995eb19247fb04,e1c261bd9168225c8c6378309f380772344156b31894bb86aca43852b9a1d087
TX066,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,GERMANY,25.92319277,4/10/2019,e1c261bd9168225c8c6378309f380772344156b31894bb86aca43852b9a1d087,9a465f01bf9a40fedc3e01ee352e812af51a38d67a338b39dfd849a0a49804a0
TX067,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,INDIA,720.664759,4/11/2019,9a465f01bf9a40fedc3e01ee352e812af51a38d67a338b39dfd849a0a49804a0,c0836f2cd63a017a270efd5d086560ad5e537c5cc031289d8e1ae9f31591220a
TX068,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,MALAYSIA,43.20532128,4/12/2019,c0836f2cd63a017a270efd5d086560ad5e537c5cc031289d8e1ae9f31591220a,2a1dd83a93dd36050092dc221e933c8c9fc3a5283cbc2ea9844092fef68c30c4
TX069,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,NETHERLANDS,680.051757,4/13/2019,2a1dd83a93dd36050092dc221e933c8c9fc3a5283cbc2ea9844092fef68c30c4,69918008249c7bf6fbfcd6315f98be9ffa81fa6d7c7baf57763d78c65b9a6f22
TX070,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,UNITED STATES,7.776957831,4/15/2019,69918008249c7bf6fbfcd6315f98be9ffa81fa6d7c7baf57763d78c65b9a6f22,37164c4c58db102dcc2c25e0aae4c308bb523f11ceefd8a41080027d0909201e
TX071,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,GERMANY,14.03024561,4/16/2019,37164c4c58db102dcc2c25e0aae4c308bb523f11ceefd8a41080027d0909201e,056c0a8a8c11b870951a3730a14d1ad9cf46a3043134586334be7093ff6dd054
TX072,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,INDIA,390.0408281,4/17/2019,056c0a8a8c11b870951a3730a14d1ad9cf46a3043134586334be7093ff6dd054,0e12f52b8733c8b430065344d1278c4bdabe6cebf67c5f9206d87eedc2f8f592
TX073,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,MALAYSIA,23.38374269,4/19/2019,0e12f52b8733c8b430065344d1278c4bdabe6cebf67c5f9206d87eedc2f8f592,095cb6d42113a4f9b435c6c8111de858626851b071d6c8ae03b88a4f2b6d5b4a
TX074,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,NETHERLANDS,368.0601099,4/21/2019,095cb6d42113a4f9b435c6c8111de858626851b071d6c8ae03b88a4f2b6d5b4a,cbb7712fad060c770c88cba0616c00f973356a1ec70efa344f19cfbc7195da89
TX075,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,UNITED STATES,4.209073684,4/22/2019,cbb7712fad060c770c88cba0616c00f973356a1ec70efa344f19cfbc7195da89,9f7964e55b080b6130d2be9115e76e5da596d0e1b9e9cc2cc8b13195e27d8de8
TX076,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,GERMANY,3.285635977,4/24/2019,9f7964e55b080b6130d2be9115e76e5da596d0e1b9e9cc2cc8b13195e27d8de8,bd32f83286afea5c79ecdcc64f148127ba2b3f9eb1e9da21e40676ed7e392e4d
TX077,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,INDIA,91.34068015,4/25/2019,bd32f83286afea5c79ecdcc64f148127ba2b3f9eb1e9da21e40676ed7e392e4d,9463acbc64631c3b4e558b35e69bf43c15f55d26bcd41c3de3ba00417a4311c0
TX078,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,MALAYSIA,5.476059961,4/27/2019,9463acbc64631c3b4e558b35e69bf43c15f55d26bcd41c3de3ba00417a4311c0,a6fdfd52ea92d52df6583c3d327d9957feb307061e392250f12a78a8d8a42f77
TX079,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,NETHERLANDS,86.19318379,4/29/2019,a6fdfd52ea92d52df6583c3d327d9957feb307061e392250f12a78a8d8a42f77,45f73bb7563294c11fabd44f0c129607afc3035a0c8eac6f78ef2303cd2fd9ea
TX080,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,UNITED STATES,0.985690793,5/1/2019,45f73bb7563294c11fabd44f0c129607afc3035a0c8eac6f78ef2303cd2fd9ea,7e6f7968d0c2d4d5e842a490bdb241b9e34d2df0c0006ee00e38068b8acd9ca0
TX081,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,GERMANY,34.87307933,5/3/2019,7e6f7968d0c2d4d5e842a490bdb241b9e34d2df0c0006ee00e38068b8acd9ca0,6de92510fcdd35f14f38eef19f2fc56630ddaf46f987231266580c8d94d22925
TX082,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,INDIA,969.4716053,5/4/2019,6de92510fcdd35f14f38eef19f2fc56630ddaf46f987231266580c8d94d22925,9d22bbca28c2de3ad003a4d61298cc76a669ba7f5d48fdcf9b382caaa4e42d82
TX083,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,MALAYSIA,58.12179888,5/6/2019,9d22bbca28c2de3ad003a4d61298cc76a669ba7f5d48fdcf9b382caaa4e42d82,9ceb0f0ace62e95d5f6462f8955e5e66e3e08dffe281ef619bb381fac23f76e6
TX084,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,NETHERLANDS,914.8371144,5/8/2019,9ceb0f0ace62e95d5f6462f8955e5e66e3e08dffe281ef619bb381fac23f76e6,a48c6baf4753f613081e1de93e500313f0d7be9f28b0f57d960e9e3fe8d567b1
TX085,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,UNITED STATES,10.4619238,5/10/2019,a48c6baf4753f613081e1de93e500313f0d7be9f28b0f57d960e9e3fe8d567b1,cf21ca9bf73c32bfd1a5bbfc3014667ff57bf4eeefa1f960db235b2a376b0cb4
TX086,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,GERMANY,69.08486557,5/11/2019,cf21ca9bf73c32bfd1a5bbfc3014667ff57bf4eeefa1f960db235b2a376b0cb4,cacccc145cbd401da33c77a5898371dd1152a64eb482fdd426948d3d43dd81ea
TX087,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,INDIA,1920.559263,5/12/2019,cacccc145cbd401da33c77a5898371dd1152a64eb482fdd426948d3d43dd81ea,d02ddd47ddbeeda0e0713b545b996ebd60152263a22b93c7e8ce9756d3856a67
TX088,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,MALAYSIA,115.1414426,5/13/2019,d02ddd47ddbeeda0e0713b545b996ebd60152263a22b93c7e8ce9756d3856a67,0c899e39a6d24d29b69556f711a69e4969319849267806f213e3a0fdcb9b8a45
TX089,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,NETHERLANDS,1812.326307,5/14/2019,0c899e39a6d24d29b69556f711a69e4969319849267806f213e3a0fdcb9b8a45,67d1673e2ffd7b651ec3b46dcfb70ebdb621e1c743defecb53b0deae145f59df
TX090,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,UNITED STATES,20.72545967,5/16/2019,67d1673e2ffd7b651ec3b46dcfb70ebdb621e1c743defecb53b0deae145f59df,44698f81b4ff7bda514b78aeb041f7e9bde68b753a8e026cb72e2c75c61c11ef
TX091,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,GERMANY,2.812007885,5/18/2019,44698f81b4ff7bda514b78aeb041f7e9bde68b753a8e026cb72e2c75c61c11ef,d14bb76afd4e1f4f2b974e315adfdf54fcea27cd57c54972e3caa879b0885c39
TX092,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,INDIA,78.17381921,5/20/2019,d14bb76afd4e1f4f2b974e315adfdf54fcea27cd57c54972e3caa879b0885c39,ee7526476c693cb8b64ef9ec12381dcd30f261f2431341e4a5da5698b059e3fe
TX093,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,MALAYSIA,4.686679809,5/22/2019,ee7526476c693cb8b64ef9ec12381dcd30f261f2431341e4a5da5698b059e3fe,aade7e8bf5ba1957ea21a8fa1e16cd8f651119e94b85e109c6995208fd386e0d
TX094,KARYAINDAH ALAM SEJAHTERA,GIDEON AGRI,GRESIK,NETHERLANDS,73.76834019,5/23/2019,aade7e8bf5ba1957ea21a8fa1e16cd8f651119e94b85e109c6995208fd386e0d,e8aae294e81cfaf46c7da9a28be1a5520abd2b8314939ca7f5510c1075c6bee9
